date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:42	68298/68298	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-10aca%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-02.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-02.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:42	41887/41887	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-a39f%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-03.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-03.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:43	80712/80712	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-13b48%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-04.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-04.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:43	16928/16928	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-4220%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-images/author/author-b1.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-images/author/author-b1.png	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:44	8929/8929	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-22e1%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-images/author/author-b2.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-images/author/author-b2.png	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:44	6709/6709	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-1a35%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-images/author/author-b3.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-images/author/author-b3.png	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:45	18789/18789	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-4965%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/ads-01.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/ads-01.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:47	18096/18096	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-46b0%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/stories-01.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/stories-01.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:47	357913/357913	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-57619%22	https://new.axilthemes.com/demo/template/blogar/assets/images/add-banner/banner-02.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/add-banner/banner-02.png	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:47	9128/9128	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-23a8%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/stories-02.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/stories-02.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:48	16782/16782	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-418e%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/stories-03.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/stories-03.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:48	7257/7257	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-1c59%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/stories-04.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/stories-04.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-format-standard.html)
15:53:49	23163/23163	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-5a7b%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-05.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-05.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-format-gallery.html)
15:53:51	38914/38914	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-9802%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-06.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-single/post-single-06.jpg	(from https://new.axilthemes.com/demo/template/blogar/post-layout-1.html)
15:53:53	4625/4625	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-1211%22	https://new.axilthemes.com/demo/template/blogar/assets/images/others/404.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/others/404.png	(from https://new.axilthemes.com/demo/template/blogar/404.html)
15:53:54	61549/61549	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-f06d%22	https://new.axilthemes.com/demo/template/blogar/assets/images/others/maintenence.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/others/maintenence.png	(from https://new.axilthemes.com/demo/template/blogar/maintenance.html)
